id,project_id,name,account_id,budget_line/obi_id,budget_line/budget_alloc
hwf_project_line_957,[Ray of Hope Dormitories] Paramii,Transportation Maintenance / repair,5146-25,HoG I,
hwf_project_line_958,[Ray of Hope Dormitories] Paramii,Transportation Gasoline / Petrol,5146-26,HoG I,
hwf_project_line_959,[Ray of Hope Dormitories] Paramii,Transportation Insurance / Tax,5146-27,HoG I,
hwf_project_line_960,[Ray of Hope Dormitories] Paramii,Transportation Others,5146-28,HoG I,
hwf_project_line_961,[Ray of Hope Dormitories] Paramii,Food Rice,5146-29,HoG I,
hwf_project_line_962,[Ray of Hope Dormitories] Paramii,Food Vegetable / Meat/ Fish/ Egg/ Fruit,5146-30,HoG I,
hwf_project_line_963,[Ray of Hope Dormitories] Paramii,Food Ingredients,5146-31,HoG I,
hwf_project_line_964,[Ray of Hope Dormitories] Paramii,Food Snack,5146-32,HoG I,
hwf_project_line_965,[Ray of Hope Dormitories] Paramii,Food Charcoal,5146-33,HoG I,
hwf_project_line_966,[Ray of Hope Dormitories] Paramii,Food Others,5146-34,HoG I,
hwf_project_line_967,[Ray of Hope Dormitories] Paramii,Medical & Health care First Aid Kit provided by HwF,5146-35,HoG I,
hwf_project_line_968,[Ray of Hope Dormitories] Paramii,Medical & Health care Medical supply,5146-36,HoG I,
hwf_project_line_969,[Ray of Hope Dormitories] Paramii,Medical & Health care Vitamine,5146-37,HoG I,
hwf_project_line_970,[Ray of Hope Dormitories] Paramii,Medical & Health care Milk,5146-38,HoG I,
hwf_project_line_971,[Ray of Hope Dormitories] Paramii,Medical & Health care Personal hygiene & Toiletries,5146-39,HoG I,
hwf_project_line_972,[Ray of Hope Dormitories] Paramii,Medical & Health care Health education / Training,5146-40,HoG I,
hwf_project_line_973,[Ray of Hope Dormitories] Paramii,Medical & Health care Others,5146-41,HoG I,
hwf_project_line_974,[Ray of Hope Dormitories] Paramii,Miscellanous Miscellanous,5146-42,HoG I,
hwf_project_line_975,[Ray of Hope Dormitories] Paramii,PRM Dormitory (other donor),5146-43,HoG I,
hwf_project_line_976,[Ray of Hope Dormitories] Children Home,Salary Director,5147-01,HoG I,
hwf_project_line_977,[Ray of Hope Dormitories] Children Home,Salary Head master,5147-02,HoG I,
hwf_project_line_978,[Ray of Hope Dormitories] Children Home,Salary Cook,5147-03,HoG I,
hwf_project_line_979,[Ray of Hope Dormitories] Children Home,Salary Guard / Domitory,5147-04,HoG I,
hwf_project_line_980,[Ray of Hope Dormitories] Children Home,Salary Driver,5147-05,HoG I,
hwf_project_line_981,[Ray of Hope Dormitories] Children Home,Salary Other Staff,5147-06,HoG I,
hwf_project_line_982,[Ray of Hope Dormitories] Children Home,Supplies & teaching resource Domitory supplies,5147-07,HoG I,
hwf_project_line_983,[Ray of Hope Dormitories] Children Home,Supplies & teaching resource Others,5147-08,HoG I,
hwf_project_line_984,[Ray of Hope Dormitories] Children Home,Utilities Sanitation,5147-09,HoG I,
hwf_project_line_985,[Ray of Hope Dormitories] Children Home,Utilities Electricity,5147-10,HoG I,
hwf_project_line_986,[Ray of Hope Dormitories] Children Home,Utilities Drinking water,5147-11,HoG I,
hwf_project_line_987,[Ray of Hope Dormitories] Children Home,Utilities Used water,5147-12,HoG I,
hwf_project_line_988,[Ray of Hope Dormitories] Children Home,Utilities Others,5147-13,HoG I,
hwf_project_line_989,[Ray of Hope Dormitories] Children Home,Facilities House/ building / land Rent,5147-14,HoG I,
hwf_project_line_990,[Ray of Hope Dormitories] Children Home,Facilities Maintenance and dormitory improvement,5147-15,HoG I,
hwf_project_line_991,[Ray of Hope Dormitories] Children Home,Facilities Construction,5147-16,HoG I,
hwf_project_line_992,[Ray of Hope Dormitories] Children Home,Facilities Security & Emergency,5147-17,HoG I,
hwf_project_line_993,[Ray of Hope Dormitories] Children Home,Facilities Others,5147-18,HoG I,
hwf_project_line_994,[Ray of Hope Dormitories] Children Home,Equipment & Furniture Dormitory equipment,5147-19,HoG I,
hwf_project_line_995,[Ray of Hope Dormitories] Children Home,Equipment & Furniture Dormitory furniture,5147-20,HoG I,
hwf_project_line_996,[Ray of Hope Dormitories] Children Home,Equipment & Furniture Sport equipment,5147-21,HoG I,
hwf_project_line_997,[Ray of Hope Dormitories] Children Home,Equipment & Furniture Kitchen & Eating equipment,5147-22,HoG I,
hwf_project_line_998,[Ray of Hope Dormitories] Children Home,Equipment & Furniture Others,5147-23,HoG I,
hwf_project_line_999,[Ray of Hope Dormitories] Children Home,Transportation Car / Bus / Truck rent,5147-24,HoG I,
hwf_project_line_1000,[Ray of Hope Dormitories] Children Home,Transportation Maintenance / repair,5147-25,HoG I,
hwf_project_line_1001,[Ray of Hope Dormitories] Children Home,Transportation Gasoline / Petrol,5147-26,HoG I,
hwf_project_line_1002,[Ray of Hope Dormitories] Children Home,Transportation Insurance / Tax,5147-27,HoG I,
hwf_project_line_1003,[Ray of Hope Dormitories] Children Home,Transportation Others,5147-28,HoG I,
hwf_project_line_1004,[Ray of Hope Dormitories] Children Home,Food Rice,5147-29,HoG I,
hwf_project_line_1005,[Ray of Hope Dormitories] Children Home,Food Vegetable / Meat/ Fish/ Egg/ Fruit,5147-30,HoG I,
hwf_project_line_1006,[Ray of Hope Dormitories] Children Home,Food Ingredients,5147-31,HoG I,
hwf_project_line_1007,[Ray of Hope Dormitories] Children Home,Food Snack,5147-32,HoG I,
hwf_project_line_1008,[Ray of Hope Dormitories] Children Home,Food Charcoal,5147-33,HoG I,
hwf_project_line_1009,[Ray of Hope Dormitories] Children Home,Food Others,5147-34,HoG I,
hwf_project_line_1010,[Ray of Hope Dormitories] Children Home,Medical & Health care First Aid Kit provided by HwF,5147-35,HoG I,
hwf_project_line_1011,[Ray of Hope Dormitories] Children Home,Medical & Health care Medical supply,5147-36,HoG I,
hwf_project_line_1012,[Ray of Hope Dormitories] Children Home,Medical & Health care Vitamine,5147-37,HoG I,
hwf_project_line_1013,[Ray of Hope Dormitories] Children Home,Medical & Health care Milk,5147-38,HoG I,
hwf_project_line_1014,[Ray of Hope Dormitories] Children Home,Medical & Health care Personal hygiene & Toiletries,5147-39,HoG I,
hwf_project_line_1015,[Ray of Hope Dormitories] Children Home,Medical & Health care Health education / Training,5147-40,HoG I,
hwf_project_line_1016,[Ray of Hope Dormitories] Children Home,Medical & Health care Others,5147-41,HoG I,
hwf_project_line_1017,[Ray of Hope Dormitories] Children Home,Miscellanous Miscellanous,5147-42,HoG I,
hwf_project_line_1018,[Ray of Hope Dormitories] Children Home,Children Home Dormitory (other donor),5147-43,HoG I,
hwf_project_line_1019,[Ray of Hope Dormitories] Mae La Dormitory,Salary Director,5148-01,HoG I,
hwf_project_line_1020,[Ray of Hope Dormitories] Mae La Dormitory,Salary Head master,5148-02,HoG I,
hwf_project_line_1021,[Ray of Hope Dormitories] Mae La Dormitory,Salary Cook,5148-03,HoG I,
hwf_project_line_1022,[Ray of Hope Dormitories] Mae La Dormitory,Salary Guard / Domitory,5148-04,HoG I,
hwf_project_line_1023,[Ray of Hope Dormitories] Mae La Dormitory,Salary Driver,5148-05,HoG I,
hwf_project_line_1024,[Ray of Hope Dormitories] Mae La Dormitory,Salary Other Staff,5148-06,HoG I,
hwf_project_line_1025,[Ray of Hope Dormitories] Mae La Dormitory,Supplies & teaching resource Domitory supplies,5148-07,HoG I,
hwf_project_line_1026,[Ray of Hope Dormitories] Mae La Dormitory,Supplies & teaching resource Others,5148-08,HoG I,
hwf_project_line_1027,[Ray of Hope Dormitories] Mae La Dormitory,Utilities Sanitation,5148-09,HoG I,
hwf_project_line_1028,[Ray of Hope Dormitories] Mae La Dormitory,Utilities Electricity,5148-10,HoG I,
hwf_project_line_1029,[Ray of Hope Dormitories] Mae La Dormitory,Utilities Drinking water,5148-11,HoG I,
hwf_project_line_1030,[Ray of Hope Dormitories] Mae La Dormitory,Utilities Used water,5148-12,HoG I,
hwf_project_line_1031,[Ray of Hope Dormitories] Mae La Dormitory,Utilities Others,5148-13,HoG I,
hwf_project_line_1032,[Ray of Hope Dormitories] Mae La Dormitory,Facilities House/ building / land Rent,5148-14,HoG I,
hwf_project_line_1033,[Ray of Hope Dormitories] Mae La Dormitory,Facilities Maintenance and dormitory improvement,5148-15,HoG I,
hwf_project_line_1034,[Ray of Hope Dormitories] Mae La Dormitory,Facilities Construction,5148-16,HoG I,
hwf_project_line_1035,[Ray of Hope Dormitories] Mae La Dormitory,Facilities Security & Emergency,5148-17,HoG I,
hwf_project_line_1036,[Ray of Hope Dormitories] Mae La Dormitory,Facilities Others,5148-18,HoG I,
hwf_project_line_1037,[Ray of Hope Dormitories] Mae La Dormitory,Equipment & Furniture Dormitory equipment,5148-19,HoG I,
hwf_project_line_1038,[Ray of Hope Dormitories] Mae La Dormitory,Equipment & Furniture Dormitory furniture,5148-20,HoG I,
hwf_project_line_1039,[Ray of Hope Dormitories] Mae La Dormitory,Equipment & Furniture Sport equipment,5148-21,HoG I,
hwf_project_line_1040,[Ray of Hope Dormitories] Mae La Dormitory,Equipment & Furniture Kitchen & Eating equipment,5148-22,HoG I,
hwf_project_line_1041,[Ray of Hope Dormitories] Mae La Dormitory,Equipment & Furniture Others,5148-23,HoG I,
hwf_project_line_1042,[Ray of Hope Dormitories] Mae La Dormitory,Transportation Car / Bus / Truck rent,5148-24,HoG I,
hwf_project_line_1043,[Ray of Hope Dormitories] Mae La Dormitory,Transportation Maintenance / repair,5148-25,HoG I,
hwf_project_line_1044,[Ray of Hope Dormitories] Mae La Dormitory,Transportation Gasoline / Petrol,5148-26,HoG I,
hwf_project_line_1045,[Ray of Hope Dormitories] Mae La Dormitory,Transportation Insurance / Tax,5148-27,HoG I,
hwf_project_line_1046,[Ray of Hope Dormitories] Mae La Dormitory,Transportation Others,5148-28,HoG I,
hwf_project_line_1047,[Ray of Hope Dormitories] Mae La Dormitory,Food Rice,5148-29,HoG I,
hwf_project_line_1048,[Ray of Hope Dormitories] Mae La Dormitory,Food Vegetable / Meat/ Fish/ Egg/ Fruit,5148-30,HoG I,
hwf_project_line_1049,[Ray of Hope Dormitories] Mae La Dormitory,Food Ingredients,5148-31,HoG I,
hwf_project_line_1050,[Ray of Hope Dormitories] Mae La Dormitory,Food Snack,5148-32,HoG I,
hwf_project_line_1051,[Ray of Hope Dormitories] Mae La Dormitory,Food Charcoal,5148-33,HoG I,
hwf_project_line_1052,[Ray of Hope Dormitories] Mae La Dormitory,Food Others,5148-34,HoG I,
hwf_project_line_1053,[Ray of Hope Dormitories] Mae La Dormitory,Medical & Health care First Aid Kit provided by HwF,5148-35,HoG I,
hwf_project_line_1054,[Ray of Hope Dormitories] Mae La Dormitory,Medical & Health care Medical supply,5148-36,HoG I,
hwf_project_line_1055,[Ray of Hope Dormitories] Mae La Dormitory,Medical & Health care Vitamine,5148-37,HoG I,
hwf_project_line_1056,[Ray of Hope Dormitories] Mae La Dormitory,Medical & Health care Milk,5148-38,HoG I,
hwf_project_line_1057,[Ray of Hope Dormitories] Mae La Dormitory,Medical & Health care Personal hygiene & Toiletries,5148-39,HoG I,
hwf_project_line_1058,[Ray of Hope Dormitories] Mae La Dormitory,Medical & Health care Health education / Training,5148-40,HoG I,
hwf_project_line_1059,[Ray of Hope Dormitories] Mae La Dormitory,Medical & Health care Others,5148-41,HoG I,
hwf_project_line_1060,[Ray of Hope Dormitories] Mae La Dormitory,Miscellanous Miscellanous,5148-42,HoG I,
hwf_project_line_1061,[Ray of Hope Dormitories] Mae La Dormitory,Children Home Dormitory (other donor),5148-43,HoG I,
hwf_project_line_1062,[Education Project assistant] Education Project assistant,Education Manager,5151-01,HoG I,240000
hwf_project_line_1063,[Education Project assistant] Education Project assistant,Education manager assistant,5151-02,HoG I,120000
hwf_project_line_1064,[Education Project assistant] Education Project assistant,Work permit,5151-03,HoG I,130000
hwf_project_line_1065,[Education Project assistant] Education Project assistant,Education staff,5151-04,HoG I,25000
hwf_project_line_1066,[Education Project assistant] Building / Construction,School Renovation,5161-01,HoG I,200000
hwf_project_line_1067,[Education Project assistant] Appropriate Education Development,School Renovation (Regione),5161-02,,
hwf_project_line_1068,[Education Project assistant] Appropriate Education Development,1.1 ออกแบบระเบียบวิธีวิจัย,5170-01,สสส,
hwf_project_line_1069,[Education Project assistant] Appropriate Education Development,1.2 ประสานงานแหล่งข้อมูลทั้งฝั่งไทยและพม่า,5170-02,สสส,
hwf_project_line_1070,[Education Project assistant] Appropriate Education Development,1.3 ดำเนินการเก็บข้อมูลการวิจัยทั้ง 2 พื้นที่,5170-03,สสส,
hwf_project_line_1071,[Education Project assistant] Appropriate Education Development,1.4 สังเคราะห์ผลการวิจัย เพื่อนำมาพัฒนาแนวทางเชื่อมโยงการศึกษา,5170-04,สสส,
hwf_project_line_1072,[Education Project assistant] Appropriate Education Development,1.5 จัดทำรายงานผลการวิจัย,5170-05,สสส,
hwf_project_line_1073,[Education Project assistant] Appropriate Education Development,2.1 พัฒนาความร่วมมือและจัดตั้งคณะทำงานประกอบด้าย สพป.,5170-06,สสส,
hwf_project_line_1074,[Education Project assistant] Appropriate Education Development,2.2 การทดลองให้เกิดกรณีตัวอย่างการเชื่อมโยงการศึกษาในวิธีการต่างๆ,5170-07,สสส,
hwf_project_line_1075,[Education Project assistant] Appropriate Education Development,2.3 ประสานการทำงานร่วมกับองค์กรเครือข่ายที่ทำงานในประเด็นเดียวกัน,5170-08,สสส,
hwf_project_line_1076,[Education Project assistant] Appropriate Education Development,2.4 สรุปบทเรียนผลการทดลองในศูนย์การเรียน,5170-09,สสส,
hwf_project_line_1077,[Education Project assistant] Appropriate Education Development,3.สนับสนุนให้ศูนย์การเรียน และโรงเรียนไทยจัดทำข้อเสนอแนวทางการเชื่อมโยงการศึกษา,5170-10,สสส,
hwf_project_line_1078,[Education Project assistant] Appropriate Education Development,4.สนับสนุนให้ กศน.กลุ่มเป้าหมายพิเศษลงพื้นที่แม่สอด,5170-11,สสส,
hwf_project_line_1079,[Education Project assistant] Appropriate Education Development,5.ประสานการทำงานและสนับสนุนให้ กศน.แม่สอดจัดตั้งคณะทำงาน,5170-12,สสส,
hwf_project_line_1080,[Education Project assistant] Appropriate Education Development,6.สนับสนุนและผลักดันให้ศูนย์การเรียนนำร่องร่วมกับ กศน.ทดลองใช้หลักสูตรฯ,5170-13,สสส,
hwf_project_line_1081,[Education Project assistant] Appropriate Education Development,7.สนับสนุนให้คณะทำงานพัฒนาเนื้อหารายวิชา,5170-14,สสส,
hwf_project_line_1082,[Education Project assistant] Appropriate Education Development,8.ร่วมกับ กศน.อำเภอแม่สอด และสพป.ตากเขต 2 พัฒนาครูผู้สอน / วิทยากร,5170-15,สสส,
hwf_project_line_1083,[Education Project assistant] Appropriate Education Development,9.สนับสนุนให้ กศน. และศูนย์การเรียน รวบรวมข้อมูลจากการทดลองใช้หลักสูตรเป็นระยะ,5170-16,สสส,
hwf_project_line_1084,[Education Project assistant] Appropriate Education Development,10.สนับสนุนให้คณะทำงาน ปรับปรุงหลักสูตร(เนื้อหา รูปแบบ,5170-17,สสส,
hwf_project_line_1085,[Education Project assistant] Appropriate Education Development,11.สนับสนุนและผลักดันให้ กศน.แม่สอดและสพป.ตากเขต 2 ขยายผลการจัดการศึกษา,5170-18,สสส,
hwf_project_line_1086,[Education Project assistant] Appropriate Education Development,12.พัฒนาศักยภาพ และสื่อสารสร้างการเรียนรู้กับผู้ปฏิบัติงาน (กศน./สพป.),5170-19,สสส,
hwf_project_line_1087,[Education Project assistant] Appropriate Education Development,13.สื่อสารสร้างการเรียนรู้ในกลุ่มเป้าหมาย เรื่องสิทธิและความสำคัญของการศึกษา,5170-20,สสส,
hwf_project_line_1088,[Education Project assistant] Appropriate Education Development,14.สนับสนุนให้คณะทำงานร่วมกันสรุปบทเรียนการจัดการศึกษาตามหลักสูตร,5170-21,สสส,
hwf_project_line_1089,[Education Project assistant] Appropriate Education Development,15.ร่วมกับ สพป.แสวงหาศูนย์การเรียนที่มีความสนใจจัดการศึกษาร่วมกับ กศน.,5170-22,สสส,
hwf_project_line_1090,[Education Project assistant] Appropriate Education Development,16.ร่วมกับ กศน.เพื่อทำความเข้าใจกับศูนย์การเรียนที่สนใจเกี่ยวกับประโยชน์ที่ศูนย์การเรียนและผู้เรียนจะได้รับ,5170-23,สสส,
hwf_project_line_1091,[Education Project assistant] Appropriate Education Development,17.ติดตามและสนับสนุนศูนย์การเรียนที่สมัครใจทำงานร่วมกับ กศน,5170-24,สสส,
hwf_project_line_1092,[Education Project assistant] Appropriate Education Development,18.สนับสนุนให้ศูนย์การเรียนอย่างน้อย 1 แห่งเข้าร่วมเป็นภาคีเครือข่าย กศน.แม่สอด,5170-25,สสส,
hwf_project_line_1093,[Education Project assistant] Appropriate Education Development,19.ร่วมกับ กศน.แม่สอดและศูนย์การเรียนสรุปบทเรียนแนวทาง ขั้นตอน,5170-26,สสส,
hwf_project_line_1094,[Education Project assistant] Appropriate Education Development,20.จัดทำคู่มือแนวทางการจัดการศึกษาของศูนย์การเรียนเด็กต่างชาติ,5170-27,สสส,
hwf_project_line_1095,[Education Project assistant] Appropriate Education Development,ค่า บริหารจัดการแม่สอด,5170-28,สสส,
hwf_project_line_1096,[ACCESS] Salaries,Education project cordinator,5181-01,SCI-ACESS,131400
hwf_project_line_1097,[ACCESS] Salaries,Education project satff,5181-02,SCI-ACESS,69001.2
hwf_project_line_1098,[ACCESS] Salaries,Director,5181-03,SCI-ACESS,162000
hwf_project_line_1099,[ACCESS] Salaries,Finance Manager,5181-04,SCI-ACESS,119700
hwf_project_line_1100,[ACCESS] Salaries,Logisticianist,5181-05,SCI-ACESS,48600
hwf_project_line_1101,[ACCESS] Transportation,Petrol and car manternanc,5182-01,SCI-ACESS,120000
hwf_project_line_1102,[ACCESS] Transportation,Per diems for staff,5182-02,SCI-ACESS,72000
hwf_project_line_1103,[ACCESS] Transportation,Accommondation package,5182-03,SCI-ACESS,9000
hwf_project_line_1104,[ACCESS] Transportation,Air fares,5182-04,SCI-ACESS,15000
hwf_project_line_1105,[ACCESS] Office expenses,Office supply,5183-01,SCI-ACESS,60000
hwf_project_line_1106,[ACCESS] Office expenses,Utilities,5183-02,SCI-ACESS,36000
hwf_project_line_1107,[ACCESS] Office expenses,Telephone,5183-03,SCI-ACESS,18000
hwf_project_line_1108,[ACCESS] Office expenses,Internet,5183-04,SCI-ACESS,18000
hwf_project_line_1109,[ACCESS] Equipment,Computer,5184-01,SCI-ACESS,22000
hwf_project_line_1110,[ACCESS] Direct Costs,Running cost (Migrant school),5185-01,SCI-ACESS,900000
hwf_project_line_1111,[ACCESS] Direct Costs,Support (Thai school),5185-02,SCI-ACESS,200000
hwf_project_line_1112,[ACCESS] Direct Costs,Textbooks and material,5185-03,SCI-ACESS,175000
hwf_project_line_1113,[ACCESS] Direct Costs,Teacher capacity building,5185-04,SCI-ACESS,60000
hwf_project_line_1114,[ACCESS] Direct Costs,Migrant School Renovation cost,5185-05,SCI-ACESS,150000
hwf_project_line_1115,[ACCESS] Direct Costs,Meeting,5185-06,SCI-ACESS,54000
hwf_project_line_1116,[ACCESS] Direct Costs,Audit,5185-06,SCI-ACESS,20000
hwf_project_line_1117,[ACCESS] Direct Costs,M&E,5185-07,SCI-ACESS,50000
hwf_project_line_1118,[ACCESS] Direct Costs,Publication,5185-08,SCI-ACESS,30000
hwf_project_line_1119,[ACCESS] Direct Costs,Campaign,5185-09,SCI-ACESS,60000
hwf_project_line_1120,[ACCESS] Direct Costs,Provincial Meeting,5185-10,SCI-ACESS,40000
hwf_project_line_1121,[ACCESS] Direct Costs,Based line survey,5185-11,SCI-ACESS,30000
hwf_project_line_1122,ROY Community Awareness Training,Human Trafficking and CRC,5201-01,HoG I,15000
hwf_project_line_1123,ROY Community Awareness Training,Traffic Rule Training,5201-02,HoG I,21000
hwf_project_line_1124,ROY Community Awareness Training,Life skill and Adolescence Health,5201-03,HoG I,18000
hwf_project_line_1125,ROY Leadership Training 2nd group,Materials & Equipment,5202-01,HoG I,17000
hwf_project_line_1126,ROY Leadership Training 2nd group,"Community visit, Study tour",5202-02,HoG I,55000
hwf_project_line_1127,ROY Leadership Training 2nd group,Regular training (Sat),5202-03,HoG I,217200
hwf_project_line_1128,ROY Leadership Training 1st group,Materials & Equipment,5203-01,HoG I,10000
hwf_project_line_1129,ROY Leadership Training 1st group,"Community visit, Study Tour",5203-02,HoG I,30000
hwf_project_line_1130,ROY Leadership Training 1st group,Fellow up,5203-03,HoG I,10000
hwf_project_line_1131,ROY Leadership Training 1st group,Capacity building,5203-04,HoG I,50000
hwf_project_line_1132,ROY Leadership Training 1st group,Mini Project,5203-05,HoG I,60000
hwf_project_line_1133,ROY Media Production,Materials & Equipment,5204-01,HoG I,27100
hwf_project_line_1134,ROY Media Production,Creative Media workshop,5204-02,HoG I,41150
hwf_project_line_1135,ROY Media Production,ROY Media campaign,5204-03,HoG I,109500
hwf_project_line_1136,ROY Environment,Materials & Ingredients,5205-01,HoG I,57500
hwf_project_line_1137,ROY Environment,Natural Detergent Workshop,5205-02,HoG I,6000
hwf_project_line_1138,ROY Campaign,Community Road Show,5206-01,HoG I,63500
hwf_project_line_1139,ROY Meeting,Project monthly meeting,5207-01,HoG I,18000
hwf_project_line_1140,ROY Meeting,Network meeting,5207-02,HoG I,6000
hwf_project_line_1141,ROY Project Management,Office Equipment,5208-01,HoG I,37000
hwf_project_line_1142,ROY Project Management,Telephone Internet,5208-02,HoG I,39000
hwf_project_line_1143,ROY Project Management,Stationery & Materials,5208-03,HoG I,12000
hwf_project_line_1144,ROY Project Management,Transportation,5208-04,HoG I,12000
hwf_project_line_1145,ROY Project Management,Maintenance and Repair equipment,5208-05,HoG I,12000
hwf_project_line_1146,ROY Project Management,Staff capacity building,5208-06,HoG I,10000
hwf_project_line_1147,ROY Project Management,Electricity & Used water,5208-07,HoG I,21500
hwf_project_line_1148,ROY Project Management,Cleaning supplies,5208-08,HoG I,6000
hwf_project_line_1149,ROY Music Project,Music training,5209-01,HoG I,297660
hwf_project_line_1150,ROY Music Project,Maintenance Improvement,5209-02,HoG I,12000
hwf_project_line_1151,ROY Music Project,Professional Skill Course,5209-03,HoG I,50000
hwf_project_line_1152,ROY Music Project,Music VDO production,5209-04,HoG I,24000
hwf_project_line_1153,ROY Music Project,Music Equipment,5209-05,HoG I,50000
hwf_project_line_1154,ROY Music Project,Outstanding Student Present,5209-06,HoG I,3000
hwf_project_line_1155,Burma Project,Activity for School student,5210-01,HoG I,128060
hwf_project_line_1156,Burma Project,Activity for At-Risk children and youth,5210-02,HoG I,276000
hwf_project_line_1157,Burma Project,Training for parent and teacher,5210-03,HoG I,128000
hwf_project_line_1158,Burma Project,Media activity,5210-04,HoG I,80000
hwf_project_line_1159,Burma Project,Based line study,5210-05,HoG I,195000
hwf_project_line_1160,Burma Project,Seminar Meeting Home Visit,5210-06,HoG I,70000
hwf_project_line_1161,Burma Project,Office in Hpa An,5210-07,HoG I,132400
hwf_project_line_1162,Burma Project,Transportation,5210-08,HoG I,165000
hwf_project_line_1163,Burma Project,Project Management,5210-09,HoG I,239000
hwf_project_line_1164,Staff,Coordinator,5211-01,HoG I,444000
hwf_project_line_1165,Staff,Staff,5211-02,HoG I,283000
hwf_project_line_1166,Staff,Volunteer,5211-03,HoG I,232500
hwf_project_line_1167,Mae Tao Clinic,Surgical supplies & Equipment,5301-01,HoG I,
hwf_project_line_1168,Mae Tao Clinic,Prosthetic supplies,5301-02,HoG I,164000
hwf_project_line_1169,Mae Tao Clinic,Acupuncture department supplies & equipment,5301-03,HoG I,82000
hwf_project_line_1170,Kathi Zeschg Clinic (PBLT),Runing cost,5302-01,HoG I,200000
hwf_project_line_1171,Kathi Zeschg Clinic (PBLT),Extra need,5302-02,HoG I,
hwf_project_line_1172,[ANCP] Personnel,Daungthida Phiwong (100%),5321-01,SCI-ANCP,156000
hwf_project_line_1173,[ANCP] Personnel,Victoria T-Suchart (100%),5321-02,SCI-ANCP,168000
hwf_project_line_1174,[ANCP] Personnel,Filed volunteer (70%),5321-03,SCI-ANCP,60000
hwf_project_line_1175,[ANCP] Support 4 Learning Center,Teacher coordinator,5322-01,SCI-ANCP,108000
hwf_project_line_1176,[ANCP] Support 4 Learning Center,Thai teachers,5322-02,SCI-ANCP,300000
hwf_project_line_1177,[ANCP] Support 4 Learning Center,Burmese teachers,5322-03,SCI-ANCP,134388
hwf_project_line_1178,[ANCP] Support 4 Learning Center,School materials/student kits,5322-04,SCI-ANCP,119000
hwf_project_line_1179,[ANCP] Support 4 Learning Center,School equiment and supplies,5322-05,SCI-ANCP,29700
hwf_project_line_1180,[ANCP] Support 4 Learning Center,Nutritions,5322-06,SCI-ANCP,30000
hwf_project_line_1181,[ANCP] Support 4 Learning Center,Snacks,5322-07,SCI-ANCP,30000
hwf_project_line_1182,[ANCP] Support 4 Learning Center,Transportation,5322-08,SCI-ANCP,29592
hwf_project_line_1183,[ANCP] Implementing one daycare center,Care-takers,5323-01,SCI-ANCP,213120
hwf_project_line_1184,[ANCP] Implementing one daycare center,Transportations,5323-02,SCI-ANCP,36000
hwf_project_line_1185,[ANCP] Implementing one daycare center,Materials for children and mothers,5323-03,SCI-ANCP,118400
hwf_project_line_1186,[ANCP] Implementing one daycare center,Nutrition foods,5323-04,SCI-ANCP,71040.48
hwf_project_line_1187,[ANCP] Conduct mobile health care,Drug and first aid kits,5324-01,SCI-ANCP,35520
hwf_project_line_1188,[ANCP] Conduct mobile health care,Allowance for migrant volunteers,5324-02,SCI-ANCP,108000
hwf_project_line_1189,[ANCP] Conduct mobile health care,Transportation for community outreach workers,5324-03,SCI-ANCP,36000
hwf_project_line_1190,[ANCP] Conduct mobile health care,Materials for training,5324-04,SCI-ANCP,5000
hwf_project_line_1191,[ANCP] Strengthening the health referral system,Community Health Committee Meeting in 2 project areas,5325-01,SCI-ANCP,15000
hwf_project_line_1192,[ANCP] Strengthening the health referral system,Transportation,5325-02,SCI-ANCP,8880.04
hwf_project_line_1193,[ANCP] Strengthening the health referral system,Break and Lunch,5325-03,SCI-ANCP,12000
hwf_project_line_1194,[ANCP] Strengthening the health referral system,Transportation for referral of patients in serious cases,5325-04,SCI-ANCP,3000
hwf_project_line_1195,[ANCP] in-country support,Accountant/Finance (10%),5326-01,SCI-ANCP,36000
hwf_project_line_1196,[ANCP] in-country support,Telephone,5326-02,SCI-ANCP,12795
hwf_project_line_1197,[ANCP] Monitoring &evaluation,Siraporn Kaewsombat (25%),5327-01,SCI-ANCP,135000
hwf_project_line_1198,[ANCP] Monitoring &evaluation,Transportation and M&E tools,5327-02,SCI-ANCP,9279.04
hwf_project_line_1199,Eldery - โครงการผู้สูงอายุ,Activity - กิจกรรม,5330-01,Oldy-FOPDEV,
hwf_project_line_1200,Eldery - โครงการผู้สูงอายุ,Admin Cost - ค่าจัดการ,5330-02,Oldy-FOPDEV,
hwf_project_line_1201,Sewing workshop,Machine,5401-01,Maro,10000
hwf_project_line_1202,Sewing workshop,Furniture & Improvement,5401-02,Maro,50000
hwf_project_line_1203,Sewing workshop,Student uniform,5401-03,Maro,526000
hwf_project_line_1204,Sewing workshop,Student uniform (other donor),5401-04,HoG I,
hwf_project_line_1205,Sewing workshop,Teacher uniform,5401-05,Maro,30000
hwf_project_line_1206,Sewing workshop,Teacher uniform (other donor),5401-06,HoG I,
hwf_project_line_1207,Sewing workshop,Other,5401-07,HoG I,
hwf_project_line_1208,Sewing workshop,Other (other donor),5401-08,Maro,
hwf_project_line_1209,Sewing workshop,Rent & operation costs,5401-09,HoG I,84000
hwf_project_line_1210,Sewing workshop,Rent & operation costs(other donor),5401-10,HoG I,
hwf_project_line_1211,Sewing workshop,Staff Salary,5401-11,HoG I,1293800
hwf_project_line_1212,Sewing workshop,Staff Salary (other donor),5401-12,HoG I,
